EX_NUM,m1,m2,n1,n2,k1,k2,max_f,min_f,max_g,min_g,alpha,th1,th2,BOOL_ALPHA_THETA,EMIN
3, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 215.1278, 	 0.0022231, 	 604.1473, 	 1.8905e-13, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 7, 	 7, 	 2, 	 2, 	 1611.554, 	 2.8157e-11, 	 217.6834, 	 1.1921e-12, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 7, 	 7, 	 2, 	 2, 	 0.00025392, 	 2.9495e-13, 	 0.00025392, 	 2.9495e-13, 	 0.89165, 	 0.37998, 	 0.37998, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 7, 	 7, 	 3, 	 3, 	 1611.554, 	 2.5341e-10, 	 217.6834, 	 4.191e-12, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 7, 	 7, 	 3, 	 3, 	 0.00025392, 	 8.193e-13, 	 0.00025392, 	 8.193e-13, 	 0.89165, 	 0.37998, 	 0.37998, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 7, 	 7, 	 4, 	 4, 	 1611.554, 	 3.1043e-09, 	 217.6834, 	 1.6764e-11, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 7, 	 7, 	 4, 	 4, 	 0.00025392, 	 2.5091e-12, 	 0.00025392, 	 2.5091e-12, 	 0.89165, 	 0.37998, 	 0.37998, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 7, 	 7, 	 5, 	 5, 	 1611.554, 	 1.9912e-08, 	 217.6834, 	 6.7219e-11, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 7, 	 7, 	 5, 	 5, 	 0.00025392, 	 8.6539e-12, 	 0.00025392, 	 8.6539e-12, 	 0.89165, 	 0.37998, 	 0.37998, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 7, 	 7, 	 6, 	 6, 	 1611.554, 	 7.9646e-08, 	 217.6834, 	 2.6888e-10, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 7, 	 7, 	 6, 	 6, 	 0.00025392, 	 3.4615e-11, 	 0.00025392, 	 3.4615e-11, 	 0.89165, 	 0.37998, 	 0.37998, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 7, 	 7, 	 7, 	 7, 	 1611.554, 	 3.8549e-07, 	 217.6834, 	 1.3014e-09, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 7, 	 7, 	 7, 	 7, 	 0.00025392, 	 1.6754e-10, 	 0.00025392, 	 1.6754e-10, 	 0.89165, 	 0.37998, 	 0.37998, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 7, 	 7, 	 5, 	 5, 	 1611.554, 	 1.9912e-08, 	 217.6834, 	 6.7219e-11, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-12 
Custom, 	 10, 	 10, 	 7, 	 7, 	 5, 	 5, 	 0.00025392, 	 8.6539e-12, 	 0.00025392, 	 8.6539e-12, 	 0.89165, 	 0.37998, 	 0.37998, 	 y,  	 1.000000e-12 
1, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 376.5324, 	 0.00063528, 	 90.5755, 	 0.0015573, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 57.8369, 	 0.004678, 	 57.8369, 	 0.004678, 	 1.1327, 	 1.6083, 	 0.68751, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 215.5728, 	 0.0025864, 	 62.9389, 	 0.0043286, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 34.3658, 	 0.014564, 	 34.3658, 	 0.014564, 	 1.2316, 	 1.513, 	 0.69264, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 96.4558, 	 0.011599, 	 38.4616, 	 0.014402, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 15.2996, 	 0.038947, 	 15.2996, 	 0.038947, 	 0.99392, 	 1.4763, 	 0.69194, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 24.0143, 	 0.034653, 	 19.2903, 	 0.048044, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 3.9212, 	 0.087006, 	 4.039, 	 0.081899, 	 0.65457, 	 1.3927, 	 0.69228, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 2, 	 1, 	 35.571, 	 0.026615, 	 11.3106, 	 0.046083, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 2, 	 1, 	 16.5612, 	 0.46196, 	 17.2568, 	 0.42576, 	 1.7441, 	 3.3263, 	 0.47879, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 2, 	 38.9373, 	 0.010925, 	 8.7961, 	 0.026879, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 2, 	 18.3873, 	 0.37926, 	 19.4768, 	 0.36039, 	 1.4219, 	 4.4379, 	 0.47879, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 1, 	 64.2841, 	 0.012025, 	 14.522, 	 0.029584, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 1, 	 22.0301, 	 0.20871, 	 19.4296, 	 0.23, 	 1.4622, 	 3.2645, 	 0.49893, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 376.5324, 	 0.00063528, 	 200.9015, 	 0.00022497, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 69.5669, 	 0.004678, 	 69.5669, 	 0.004678, 	 1.8417, 	 2.0352, 	 0.65849, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 215.5728, 	 0.0025864, 	 139.6019, 	 0.0006253, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 56.1178, 	 0.019045, 	 56.1178, 	 0.019045, 	 1.6073, 	 2.157, 	 0.70718, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 96.4558, 	 0.011599, 	 85.31, 	 0.0020804, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 29.2592, 	 0.053999, 	 29.2592, 	 0.053999, 	 1.2818, 	 2.1564, 	 0.71922, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 24.0143, 	 0.034653, 	 41.1683, 	 0.0090356, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 9.1862, 	 0.15737, 	 9.1862, 	 0.15737, 	 0.8601, 	 2.1833, 	 0.71036, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 3, 	 0, 	 35.571, 	 0.026615, 	 19.1767, 	 0.035074, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 3, 	 0, 	 16.2535, 	 0.46196, 	 11.3367, 	 0.58004, 	 0.81667, 	 3.2645, 	 0.49893, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 2, 	 1, 	 38.9373, 	 0.010925, 	 29.6864, 	 0.020361, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 2, 	 1, 	 17.0611, 	 0.36009, 	 17.0611, 	 0.36009, 	 0.87335, 	 4.1739, 	 0.45327, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 2, 	 0, 	 64.2841, 	 0.012025, 	 34.6561, 	 0.015846, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 2, 	 0, 	 22.0301, 	 0.20871, 	 17.3104, 	 0.29522, 	 0.92002, 	 3.2645, 	 0.49893, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 376.5324, 	 0.00063528, 	 90.5755, 	 0.0015573, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 57.8369, 	 0.004678, 	 57.8369, 	 0.004678, 	 1.1327, 	 1.6083, 	 0.68751, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 215.5728, 	 0.0025864, 	 62.9389, 	 0.0043286, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 34.3658, 	 0.014564, 	 34.3658, 	 0.014564, 	 1.2316, 	 1.513, 	 0.69264, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 96.4558, 	 0.011599, 	 38.4616, 	 0.014402, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 15.2996, 	 0.038947, 	 15.2996, 	 0.038947, 	 0.99392, 	 1.4763, 	 0.69194, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 24.0143, 	 0.034653, 	 19.2903, 	 0.048044, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 3.9212, 	 0.087006, 	 4.039, 	 0.081899, 	 0.65457, 	 1.3927, 	 0.69228, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 2, 	 1, 	 35.571, 	 0.026615, 	 11.3106, 	 0.046083, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 2, 	 1, 	 16.5612, 	 0.46196, 	 17.2568, 	 0.42576, 	 1.7441, 	 3.3263, 	 0.47879, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 2, 	 38.9373, 	 0.010925, 	 8.7961, 	 0.026879, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 2, 	 18.3873, 	 0.37926, 	 19.4768, 	 0.36039, 	 1.4219, 	 4.4379, 	 0.47879, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 1, 	 64.2841, 	 0.012025, 	 14.522, 	 0.029584, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 1, 	 22.0301, 	 0.20871, 	 19.4296, 	 0.23, 	 1.4622, 	 3.2645, 	 0.49893, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 376.5324, 	 0.00063528, 	 200.9015, 	 0.00022497, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 69.5669, 	 0.004678, 	 69.5669, 	 0.004678, 	 1.8417, 	 2.0352, 	 0.65849, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 215.5728, 	 0.0025864, 	 139.6019, 	 0.0006253, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 56.1178, 	 0.019045, 	 56.1178, 	 0.019045, 	 1.6073, 	 2.157, 	 0.70718, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 96.4558, 	 0.011599, 	 85.31, 	 0.0020804, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 29.2592, 	 0.053999, 	 29.2592, 	 0.053999, 	 1.2818, 	 2.1564, 	 0.71922, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 24.0143, 	 0.034653, 	 41.1683, 	 0.0090356, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 9.1862, 	 0.15737, 	 9.1862, 	 0.15737, 	 0.8601, 	 2.1833, 	 0.71036, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 3, 	 0, 	 35.571, 	 0.026615, 	 19.1767, 	 0.035074, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 3, 	 0, 	 16.2535, 	 0.46196, 	 11.3367, 	 0.58004, 	 0.81667, 	 3.2645, 	 0.49893, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 2, 	 1, 	 38.9373, 	 0.010925, 	 29.6864, 	 0.020361, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 2, 	 1, 	 17.0611, 	 0.36009, 	 17.0611, 	 0.36009, 	 0.87335, 	 4.1739, 	 0.45327, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 2, 	 0, 	 64.2841, 	 0.012025, 	 34.6561, 	 0.015846, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 2, 	 0, 	 22.0301, 	 0.20871, 	 17.3104, 	 0.29522, 	 0.92002, 	 3.2645, 	 0.49893, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 376.5324, 	 0.00063528, 	 90.5755, 	 0.0015573, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 57.8369, 	 0.004678, 	 57.8369, 	 0.004678, 	 1.1327, 	 1.6083, 	 0.68751, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 215.5728, 	 0.0025864, 	 62.9389, 	 0.0043286, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 34.3658, 	 0.014564, 	 34.3658, 	 0.014564, 	 1.2316, 	 1.513, 	 0.69264, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 96.4558, 	 0.011599, 	 38.4616, 	 0.014402, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 15.2996, 	 0.038947, 	 15.2996, 	 0.038947, 	 0.99392, 	 1.4763, 	 0.69194, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 24.0143, 	 0.034653, 	 19.2903, 	 0.048044, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 3.9212, 	 0.087006, 	 4.039, 	 0.081899, 	 0.65457, 	 1.3927, 	 0.69228, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 2, 	 1, 	 35.571, 	 0.026615, 	 11.3106, 	 0.046083, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 2, 	 1, 	 16.5612, 	 0.46196, 	 17.2568, 	 0.42576, 	 1.7441, 	 3.3263, 	 0.47879, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 2, 	 38.9373, 	 0.010925, 	 8.7961, 	 0.026879, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 2, 	 18.3873, 	 0.37926, 	 19.4768, 	 0.36039, 	 1.4219, 	 4.4379, 	 0.47879, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 1, 	 64.2841, 	 0.012025, 	 14.522, 	 0.029584, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 1, 	 22.0301, 	 0.20871, 	 19.4296, 	 0.23, 	 1.4622, 	 3.2645, 	 0.49893, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 376.5324, 	 0.00063528, 	 200.9015, 	 0.00022497, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 69.5669, 	 0.004678, 	 69.5669, 	 0.004678, 	 1.8417, 	 2.0352, 	 0.65849, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 215.5728, 	 0.0025864, 	 139.6019, 	 0.0006253, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 56.1178, 	 0.019045, 	 56.1178, 	 0.019045, 	 1.6073, 	 2.157, 	 0.70718, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 96.4558, 	 0.011599, 	 85.31, 	 0.0020804, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 29.2592, 	 0.053999, 	 29.2592, 	 0.053999, 	 1.2818, 	 2.1564, 	 0.71922, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 24.0143, 	 0.034653, 	 41.1683, 	 0.0090356, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 9.1862, 	 0.15737, 	 9.1862, 	 0.15737, 	 0.8601, 	 2.1833, 	 0.71036, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 3, 	 0, 	 35.571, 	 0.026615, 	 19.1767, 	 0.035074, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 3, 	 0, 	 16.2535, 	 0.46196, 	 11.3367, 	 0.58004, 	 0.81667, 	 3.2645, 	 0.49893, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 2, 	 1, 	 38.9373, 	 0.010925, 	 29.6864, 	 0.020361, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 2, 	 1, 	 17.0611, 	 0.36009, 	 17.0611, 	 0.36009, 	 0.87335, 	 4.1739, 	 0.45327, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 2, 	 0, 	 64.2841, 	 0.012025, 	 34.6561, 	 0.015846, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 3, 	 1, 	 2, 	 0, 	 22.0301, 	 0.20871, 	 17.3104, 	 0.29522, 	 0.92002, 	 3.2645, 	 0.49893, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 376.5324, 	 0.00063528, 	 90.5755, 	 0.0015573, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 1, 	 1, 	 57.8369, 	 0.004678, 	 57.8369, 	 0.004678, 	 1.1327, 	 1.6083, 	 0.68751, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 215.5728, 	 0.0025864, 	 62.9389, 	 0.0043286, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 2, 	 2, 	 34.3658, 	 0.014564, 	 34.3658, 	 0.014564, 	 1.2316, 	 1.513, 	 0.69264, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 96.4558, 	 0.011599, 	 38.4616, 	 0.014402, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 3, 	 3, 	 15.2996, 	 0.038947, 	 15.2996, 	 0.038947, 	 0.99392, 	 1.4763, 	 0.69194, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 24.0143, 	 0.034653, 	 19.2903, 	 0.048044, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 5, 	 5, 	 4, 	 4, 	 4, 	 4, 	 3.9212, 	 0.087006, 	 4.039, 	 0.081899, 	 0.65457, 	 1.3927, 	 0.69228, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 2, 	 1, 	 35.571, 	 0.026615, 	 11.3106, 	 0.046083, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 2, 	 1, 	 16.5612, 	 0.46196, 	 17.2568, 	 0.42576, 	 1.7441, 	 3.3263, 	 0.47879, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 2, 	 38.9373, 	 0.010925, 	 8.7961, 	 0.026879, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 2, 	 18.3873, 	 0.37926, 	 19.4768, 	 0.36039, 	 1.4219, 	 4.4379, 	 0.47879, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 1, 	 64.2841, 	 0.012025, 	 14.522, 	 0.029584, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
1, 	 3, 	 2, 	 2, 	 2, 	 1, 	 1, 	 22.0301, 	 0.20871, 	 19.4296, 	 0.23, 	 1.4622, 	 3.2645, 	 0.49893, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 1, 	 1, 	 640082.7329, 	 4.4091e-07, 	 156576.1193, 	 2.3888e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 1, 	 1, 	 98.07, 	 3.9895e-07, 	 98.07, 	 3.9895e-07, 	 1.6701, 	 0.60629, 	 0.61529, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 2, 	 2, 	 449397.2207, 	 1.6173e-06, 	 117732.4293, 	 7.1848e-07, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 2, 	 2, 	 68.8542, 	 1.1287e-06, 	 68.8542, 	 1.1287e-06, 	 1.571, 	 0.60629, 	 0.61472, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 3, 	 3, 	 298662.5665, 	 6.7177e-06, 	 84947.4401, 	 2.3804e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 3, 	 3, 	 33.4086, 	 2.1277e-06, 	 33.4086, 	 2.1277e-06, 	 1.1822, 	 0.58547, 	 0.60613, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 4, 	 4, 	 184587.7433, 	 3.255e-05, 	 58127.9972, 	 8.8684e-06, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 4, 	 4, 	 17.5076, 	 4.7438e-06, 	 17.5076, 	 4.7438e-06, 	 0.81925, 	 0.57483, 	 0.61376, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 5, 	 5, 	 103132.0444, 	 0.00017425, 	 37064.5831, 	 3.8227e-05, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 5, 	 5, 	 9.2973, 	 9.7199e-06, 	 8.2432, 	 1.305e-05, 	 0.54699, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 6, 	 6, 	 49522.0831, 	 0.00080326, 	 21407.7358, 	 0.00019871, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 6, 	 6, 	 4.4644, 	 1.9203e-05, 	 4.456, 	 5.3142e-05, 	 0.51194, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 7, 	 7, 	 18344.4698, 	 0.0015215, 	 10645.6102, 	 0.0013285, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 7, 	 7, 	 1.6538, 	 3.5863e-05, 	 1.1068, 	 9.4064e-05, 	 0.25571, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 8, 	 8, 	 3762.3377, 	 0.0020803, 	 4087.9753, 	 0.010116, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 9, 	 9, 	 8, 	 8, 	 8, 	 8, 	 0.33917, 	 3.4337e-05, 	 0.16038, 	 8.5191e-05, 	 0.096493, 	 0.5716, 	 0.62153, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 4, 	 3, 	 187.9725, 	 0.0033891, 	 219.0168, 	 0.0022139, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 4, 	 3, 	 0.018515, 	 0.0033891, 	 0.045629, 	 0.0018252, 	 0.82441, 	 0.36759, 	 0.343, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 3, 	 4, 	 196.2862, 	 0.0029492, 	 164.2714, 	 0.0027675, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 3, 	 4, 	 0.01949, 	 0.0029492, 	 0.034369, 	 0.0021435, 	 0.77453, 	 0.36759, 	 0.343, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 3, 	 3, 	 376.7243, 	 0.0011321, 	 315.2794, 	 0.0010623, 	 1, 	 1, 	 1, 	 y,  	 1.000000e-10 
Custom, 	 5, 	 4, 	 4, 	 4, 	 3, 	 3, 	 0.034995, 	 0.0011321, 	 0.065374, 	 0.00087166, 	 0.82053, 	 0.36759, 	 0.343, 	 y,  	 1.000000e-10 
